station,valid,tmpf,dwpf,sped,p01m
ORD,2018/1/17 13:51,5,1,6.9,0
ORD,2018/1/17 14:51,6,1,8.05,0
ORD,2018/1/17 15:51,10.9,4,5.75,0
ORD,2018/1/17 16:51,15.1,6,10.35,0
ORD,2018/1/17 17:51,16,7,12.65,0
ORD,2018/1/17 18:51,19,8.1,10.35,0
ORD,2018/1/17 19:51,19,8.1,14.95,0
ORD,2018/1/17 20:51,19,9,17.25,0
ORD,2018/1/17 21:51,19.9,8.1,17.25,0
ORD,2018/1/17 22:51,19.9,8.1,17.25,0
ORD,2018/1/17 23:51,18,8.1,14.95,0
ORD,2018/1/18 0:51,18,8.1,18.4,0
ORD,2018/1/18 1:51,18,8.1,18.4,0
ORD,2018/1/18 2:51,17.1,8.1,17.25,0
ORD,2018/1/18 3:51,17.1,8.1,14.95,0
ORD,2018/1/18 4:51,18,9,20.7,0
ORD,2018/1/18 5:51,18,9,20.7,0
ORD,2018/1/18 6:51,17.1,9,17.25,0
ORD,2018/1/18 7:51,17.1,9,18.4,0
ORD,2018/1/18 8:51,17.1,9,12.65,0
ORD,2018/1/18 9:51,17.1,9,11.5,0
ORD,2018/1/18 10:51,17.1,9,11.5,0
ORD,2018/1/18 11:51,17.1,9,13.8,0
ORD,2018/1/18 12:51,17.1,9,14.95,0
ORD,2018/1/18 13:51,17.1,10,14.95,0
ORD,2018/1/18 14:51,19,10,19.55,0
ORD,2018/1/18 15:51,21.9,12,16.1,0
ORD,2018/1/18 16:51,25,12.9,16.1,0
ORD,2018/1/18 17:51,26.1,12.9,16.1,0
ORD,2018/1/18 18:51,28.9,16,20.7,0
ORD,2018/1/18 19:51,32,17.1,16.1,0
ORD,2018/1/18 20:51,32,17.1,16.1,0
ORD,2018/1/18 21:51,32,17.1,19.55,0
ORD,2018/1/18 22:51,30.9,19,18.4,0
ORD,2018/1/18 23:51,30.9,19.9,16.1,0
ORD,2018/1/19 0:51,30.9,19.9,13.8,0
ORD,2018/1/19 1:51,30.9,19.9,13.8,0
ORD,2018/1/19 2:51,30.9,19.9,10.35,0
ORD,2018/1/19 3:51,30.9,19.9,10.35,0
ORD,2018/1/19 4:51,30,19,12.65,0
ORD,2018/1/19 5:51,28.9,19,9.2,0
ORD,2018/1/19 6:51,30,18,10.35,0
ORD,2018/1/19 7:51,30,18,12.65,0
ORD,2018/1/19 8:51,28.9,18,12.65,0
ORD,2018/1/19 9:51,28,18,11.5,0
ORD,2018/1/19 10:51,28.9,19,14.95,0
ORD,2018/1/19 11:51,28.9,19,16.1,0
ORD,2018/1/19 12:51,28.9,19,16.1,0
ORD,2018/1/19 13:51,28.9,18,16.1,0
ORD,2018/1/19 14:51,30.9,19,16.1,0
ORD,2018/1/19 15:51,33,19,16.1,0
ORD,2018/1/19 16:51,34,19.9,17.25,0
ORD,2018/1/19 17:51,36,21,18.4,0
ORD,2018/1/19 18:51,38,21.9,14.95,0
ORD,2018/1/19 19:51,39,24.1,18.4,0
ORD,2018/1/19 20:51,39,24.1,20.7,0
ORD,2018/1/19 21:51,39,25,21.85,0
ORD,2018/1/19 22:51,38,27,17.25,0
ORD,2018/1/19 23:51,39,28,18.4,0
ORD,2018/1/20 0:51,40,28,19.55,0
ORD,2018/1/20 1:51,40,28,19.55,0
ORD,2018/1/20 2:51,40,28,19.55,0
ORD,2018/1/20 3:51,40,28,19.55,0
ORD,2018/1/20 4:51,39,28,17.25,0
ORD,2018/1/20 5:51,39,28,14.95,0
ORD,2018/1/20 6:51,38,27,13.8,0
ORD,2018/1/20 7:51,37,27,11.5,0
ORD,2018/1/20 8:51,37,27,11.5,0
ORD,2018/1/20 9:51,36,27,10.35,0
ORD,2018/1/20 10:51,36,27,8.05,0
ORD,2018/1/20 11:51,35,26.1,8.05,0
ORD,2018/1/20 12:51,33,26.1,5.75,0
ORD,2018/1/20 13:51,33,26.1,8.05,0
ORD,2018/1/20 14:51,36,28,8.05,0
ORD,2018/1/20 15:51,39,28,8.05,0
ORD,2018/1/20 16:51,41,28.9,8.05,0
ORD,2018/1/20 17:51,42,30,8.05,0
ORD,2018/1/20 18:51,44,30.9,9.2,0
ORD,2018/1/20 19:51,45,32,11.5,0
ORD,2018/1/20 20:51,45,32,8.05,0
ORD,2018/1/20 21:51,45,33,9.2,0
ORD,2018/1/20 22:51,42,33,4.6,0
ORD,2018/1/20 23:36,40,33,3.45,0
ORD,2018/1/20 23:51,39,33,4.6,0
ORD,2018/1/21 0:51,42,36,11.5,0
ORD,2018/1/21 1:51,41,36,8.05,0
ORD,2018/1/21 2:51,40,35,6.9,0
ORD,2018/1/21 3:51,40,35,5.75,0
ORD,2018/1/21 4:51,40,35,5.75,0
ORD,2018/1/21 5:12,39,35,5.75,0
ORD,2018/1/21 5:51,38,35,3.45,0
ORD,2018/1/21 6:51,39,35,3.45,0
ORD,2018/1/21 7:51,39,35,0,0
ORD,2018/1/21 8:21,39,35,4.6,0
ORD,2018/1/21 8:51,38,35,4.6,0
ORD,2018/1/21 9:51,38,34,0,0
ORD,2018/1/21 10:51,36,34,3.45,0
ORD,2018/1/21 11:51,38,35,5.75,0
ORD,2018/1/21 12:51,37,35,4.6,0
ORD,2018/1/21 13:34,39,36,6.9,0
ORD,2018/1/21 13:51,39,37,5.75,0
ORD,2018/1/21 14:01,39,36,4.6,0
ORD,2018/1/21 14:51,40,37,0,0
ORD,2018/1/21 15:28,40,38,4.6,0
ORD,2018/1/21 15:51,40,39,0,0
ORD,2018/1/21 16:42,41,39,3.45,0
ORD,2018/1/21 16:51,41,39,4.6,0
ORD,2018/1/21 17:51,43,40,4.6,0
ORD,2018/1/21 18:15,44,40,3.45,0
ORD,2018/1/21 18:51,44,41,3.45,0
ORD,2018/1/21 19:33,44,41,0,0
ORD,2018/1/21 19:51,44,41,0,0
ORD,2018/1/21 20:51,43,41,3.45,0
ORD,2018/1/21 21:08,44,41,4.6,0
ORD,2018/1/21 21:42,44,41,5.75,0
ORD,2018/1/21 21:51,44,41,5.75,0
ORD,2018/1/21 22:51,43,40,5.75,0
ORD,2018/1/21 23:13,43,40,4.6,0
ORD,2018/1/21 23:33,42,40,4.6,0
ORD,2018/1/21 23:51,42,40,4.6,0
ORD,2018/1/21 23:58,42,40,4.6,0
ORD,2018/1/22 0:08,42,40,3.45,T
ORD,2018/1/22 0:49,42.8,39.2,4.6,T
ORD,2018/1/22 0:51,41,40,5.75,T
ORD,2018/1/22 1:51,41,40,4.6,T
ORD,2018/1/22 2:12,41,40,5.75,T
ORD,2018/1/22 2:32,41,40,5.75,T
ORD,2018/1/22 2:51,42,41,4.6,T
ORD,2018/1/22 3:51,43,42,6.9,T
ORD,2018/1/22 4:51,43,42,6.9,0
ORD,2018/1/22 5:31,43,41,4.6,0
ORD,2018/1/22 5:47,42.8,42.8,4.6,0
ORD,2018/1/22 5:51,43,43,3.45,0
ORD,2018/1/22 6:51,45,43,4.6,0
ORD,2018/1/22 7:51,46,45,9.2,0
ORD,2018/1/22 8:07,46,45,10.35,0
ORD,2018/1/22 8:46,46.4,44.6,8.05,0
ORD,2018/1/22 8:51,46,45,8.05,0
ORD,2018/1/22 8:56,46,45,6.9,0
ORD,2018/1/22 9:27,46,45,8.05,0
ORD,2018/1/22 9:44,47,45,4.6,T
ORD,2018/1/22 9:51,47,46,6.9,0.25
ORD,2018/1/22 10:14,46,45,9.2,0.76
ORD,2018/1/22 10:42,47,46,5.75,4.32
ORD,2018/1/22 10:51,46,45,5.75,5.33
ORD,2018/1/22 10:55,46,45,8.05,0.25
ORD,2018/1/22 11:09,47,46,6.9,1.78
ORD,2018/1/22 11:27,47,46,6.9,3.05
ORD,2018/1/22 11:45,46.4,44.6,9.2,4.06
ORD,2018/1/22 11:51,48,46,10.35,4.57
ORD,2018/1/22 12:17,47,46,8.05,4.32
ORD,2018/1/22 12:34,47,46,10.35,6.35
ORD,2018/1/22 12:43,48,46,12.65,7.37
ORD,2018/1/22 12:51,48,47,11.5,7.62
ORD,2018/1/22 13:44,50,47,16.1,2.29
ORD,2018/1/22 13:51,49,47,17.25,2.29
ORD,2018/1/22 14:51,50,47,13.8,T
ORD,2018/1/22 15:04,50,47,17.25,0.25
ORD,2018/1/22 15:51,51,47,16.1,0.25
ORD,2018/1/22 16:51,51,47,19.55,0
ORD,2018/1/22 17:51,51,48,17.25,T
ORD,2018/1/22 18:05,51,48,18.4,T
ORD,2018/1/22 18:51,51,49,14.95,T
ORD,2018/1/22 19:27,52,49,17.25,T
ORD,2018/1/22 19:38,52,49,17.25,T
ORD,2018/1/22 19:51,52,49,18.4,T
ORD,2018/1/22 20:37,53,48,13.8,0
ORD,2018/1/22 20:51,53,48,13.8,0
ORD,2018/1/22 21:16,54,47,14.95,0
ORD,2018/1/22 21:51,53,47,12.65,0
ORD,2018/1/22 22:51,50,45,11.5,0
ORD,2018/1/22 23:51,49,45,10.35,0
ORD,2018/1/23 0:51,49,44,16.1,T
ORD,2018/1/23 1:13,46,42,10.35,0.25
ORD,2018/1/23 1:30,45,40,21.85,0.25
ORD,2018/1/23 1:47,42.8,37.4,21.85,0.25
ORD,2018/1/23 1:51,42,37,20.7,0.25
ORD,2018/1/23 2:14,42,36,12.65,0
ORD,2018/1/23 2:51,41,36,8.05,0
ORD,2018/1/23 3:51,40,35,10.35,T
ORD,2018/1/23 4:51,39,33,10.35,0
ORD,2018/1/23 5:51,39,30.9,12.65,0
ORD,2018/1/23 6:51,38,30.9,10.35,0
ORD,2018/1/23 7:51,38,30.9,10.35,0
ORD,2018/1/23 8:29,37,32,9.2,T
ORD,2018/1/23 8:47,35.6,32,9.2,0.25
ORD,2018/1/23 8:51,36,33,11.5,0.25
ORD,2018/1/23 9:51,35,32,10.35,0.51
ORD,2018/1/23 10:15,34,30.9,10.35,T
ORD,2018/1/23 10:33,33,30,12.65,0.25
ORD,2018/1/23 10:44,33,30,13.8,0.51
ORD,2018/1/23 10:51,33,30,13.8,0.51
ORD,2018/1/23 11:06,33,30,10.35,T
ORD,2018/1/23 11:31,33,28.9,13.8,0.25
ORD,2018/1/23 11:49,33.8,28.4,14.95,0.25
ORD,2018/1/23 11:51,33,28.9,11.5,0.25
ORD,2018/1/23 12:02,32,28.9,13.8,T
ORD,2018/1/23 12:06,32,28.9,11.5,T
ORD,2018/1/23 12:42,32,28,17.25,0.25
ORD,2018/1/23 12:44,32,28,17.25,0.25
ORD,2018/1/23 12:51,32,27,17.25,0.25
ORD,2018/1/23 13:21,30.9,27,16.1,T
ORD,2018/1/23 13:49,30.2,28.4,10.35,T
ORD,2018/1/23 13:51,30.9,27,13.8,T
ORD,2018/1/23 14:31,32,26.1,18.4,0
ORD,2018/1/23 14:51,32,26.1,16.1,0
ORD,2018/1/23 15:51,30.9,26.1,14.95,0
ORD,2018/1/23 16:18,30.9,25,17.25,0
ORD,2018/1/23 16:51,30,24.1,16.1,0
ORD,2018/1/23 17:51,30,23,13.8,0
ORD,2018/1/23 18:51,30,23,16.1,T
ORD,2018/1/23 19:51,30,21.9,13.8,0
ORD,2018/1/23 20:51,30.9,24.1,9.2,0
ORD,2018/1/23 21:51,30,24.1,10.35,0
ORD,2018/1/23 22:51,30,23,13.8,0
ORD,2018/1/23 23:51,30,21.9,14.95,0
ORD,2018/1/24 0:51,30,21.9,11.5,0
ORD,2018/1/24 1:51,30,21.9,11.5,0
ORD,2018/1/24 2:51,28.9,21,11.5,0
ORD,2018/1/24 3:51,28.9,21.9,5.75,0
ORD,2018/1/24 4:37,28.9,21.9,8.05,T
ORD,2018/1/24 4:49,28.4,21.2,8.05,T
ORD,2018/1/24 4:51,28,21.9,8.05,T
ORD,2018/1/24 5:51,28,21.9,9.2,0
ORD,2018/1/24 6:51,28,21,8.05,0
ORD,2018/1/24 7:20,28,21.9,6.9,T
ORD,2018/1/24 7:23,27,21.9,8.05,T
ORD,2018/1/24 7:32,28,21.9,10.35,T
ORD,2018/1/24 7:40,28,21,6.9,T
ORD,2018/1/24 7:51,28,21,6.9,T
ORD,2018/1/24 8:06,28,21,6.9,T
ORD,2018/1/24 8:14,28,21,4.6,T
ORD,2018/1/24 8:51,27,21.9,6.9,T
ORD,2018/1/24 9:51,28,19.9,8.05,T
ORD,2018/1/24 10:51,28,21,5.75,0
ORD,2018/1/24 11:28,28,21,8.05,T
ORD,2018/1/24 11:36,28,21,4.6,T
ORD,2018/1/24 11:51,28,21,5.75,T
ORD,2018/1/24 12:51,28,21,5.75,T
ORD,2018/1/24 13:51,28,21.9,5.75,T
ORD,2018/1/24 14:51,28,21.9,5.75,T
ORD,2018/1/24 15:33,28,21.9,4.6,T
ORD,2018/1/24 15:51,28.9,21.9,4.6,T
ORD,2018/1/24 16:51,28.9,21.9,6.9,0
ORD,2018/1/24 17:36,28.9,21.9,8.05,T
ORD,2018/1/24 17:51,28.9,23,4.6,T
ORD,2018/1/24 18:15,28.9,21.9,9.2,T
ORD,2018/1/24 18:51,28.9,21,6.9,T
ORD,2018/1/24 19:51,28.9,21,9.2,T
ORD,2018/1/24 20:51,28.9,19.9,8.05,0
ORD,2018/1/24 21:07,28.9,19.9,5.75,T
ORD,2018/1/24 21:14,28.9,19.9,9.2,T
ORD,2018/1/24 21:51,28.9,19.9,4.6,T
ORD,2018/1/24 22:51,28.9,19.9,4.6,T
ORD,2018/1/24 23:51,28.9,19,9.2,0
ORD,2018/1/25 0:51,28,19,8.05,0
ORD,2018/1/25 1:01,28.9,19,6.9,0
ORD,2018/1/25 1:51,28,19,6.9,0
ORD,2018/1/25 2:51,28,19.9,5.75,0
ORD,2018/1/25 3:51,28.9,21,5.75,0
ORD,2018/1/25 4:51,28.9,21,6.9,0
ORD,2018/1/25 5:51,27,19.9,6.9,0
ORD,2018/1/25 6:51,25,19.9,6.9,0
ORD,2018/1/25 7:51,25,19.9,6.9,0
ORD,2018/1/25 8:51,25,19.9,8.05,0
ORD,2018/1/25 9:51,26.1,21,8.05,0
ORD,2018/1/25 10:51,26.1,21,8.05,0
ORD,2018/1/25 11:51,26.1,21,9.2,0
ORD,2018/1/25 12:51,27,21.9,9.2,0
ORD,2018/1/25 13:51,27,21.9,11.5,0
ORD,2018/1/25 14:51,30,24.1,10.35,0
ORD,2018/1/25 15:51,32,25,11.5,0
ORD,2018/1/25 16:51,35,27,12.65,0
ORD,2018/1/25 17:51,38,28.9,13.8,0
ORD,2018/1/25 18:51,41,30,19.55,0
ORD,2018/1/25 19:51,42,30.9,14.95,0
ORD,2018/1/25 20:51,43,32,12.65,0
ORD,2018/1/25 21:51,43,32,10.35,0
ORD,2018/1/25 22:51,40,32,8.05,0
ORD,2018/1/25 23:51,37,30.9,6.9,0
ORD,2018/1/26 0:51,37,30.9,6.9,0
ORD,2018/1/26 1:51,36,30.9,8.05,0
ORD,2018/1/26 2:51,37,32,8.05,0
ORD,2018/1/26 3:51,34,30,6.9,0
ORD,2018/1/26 4:51,35,30,5.75,0
ORD,2018/1/26 5:51,35,30.9,6.9,0
ORD,2018/1/26 6:51,33,30,5.75,0
ORD,2018/1/26 7:51,33,28.9,4.6,0
ORD,2018/1/26 8:51,39,30.9,9.2,0
ORD,2018/1/26 9:51,39,30.9,14.95,0
ORD,2018/1/26 10:51,40,30.9,14.95,0
ORD,2018/1/26 11:51,40,30.9,13.8,0
ORD,2018/1/26 12:51,40,30,17.25,0
ORD,2018/1/26 13:51,39,30.9,11.5,0
ORD,2018/1/26 14:51,41,30.9,10.35,0
ORD,2018/1/26 15:51,44,30.9,16.1,0
ORD,2018/1/26 16:51,47,30.9,20.7,0
ORD,2018/1/26 17:51,50,30.9,20.7,0
ORD,2018/1/26 18:51,50,30.9,20.7,0
ORD,2018/1/26 19:51,49,32,23,0
ORD,2018/1/26 20:51,50,34,23,0
ORD,2018/1/26 21:51,50,34,25.3,0
ORD,2018/1/26 22:51,50,33,28.75,0
ORD,2018/1/26 23:51,50,30.9,26.45,0
ORD,2018/1/27 0:51,50,30.9,18.4,0
ORD,2018/1/27 1:51,50,30,23,0
ORD,2018/1/27 2:51,50,30,25.3,0
ORD,2018/1/27 3:51,50,30,23,0
ORD,2018/1/27 4:51,49,30,21.85,0
ORD,2018/1/27 5:51,50,30.9,26.45,0
ORD,2018/1/27 6:51,50,33,24.15,0
ORD,2018/1/27 7:51,50,35,21.85,0
ORD,2018/1/27 8:51,49,36,13.8,0
ORD,2018/1/27 9:51,49,37,20.7,0
ORD,2018/1/27 10:51,49,36,13.8,0
ORD,2018/1/27 11:51,46,33,9.2,0
ORD,2018/1/27 12:51,42,30.9,11.5,0
ORD,2018/1/27 13:51,40,30.9,10.35,0
ORD,2018/1/27 14:51,41,30.9,12.65,0
ORD,2018/1/27 15:51,42,28,17.25,0
ORD,2018/1/27 16:51,45,27,12.65,0
ORD,2018/1/27 17:51,46,27,11.5,0
ORD,2018/1/27 18:51,47,26.1,9.2,0
ORD,2018/1/27 19:51,49,24.1,13.8,0
ORD,2018/1/27 20:51,48,23,14.95,0
ORD,2018/1/27 21:51,47,24.1,12.65,0
ORD,2018/1/27 22:51,45,26.1,12.65,0
ORD,2018/1/27 23:51,42,28.9,9.2,0
ORD,2018/1/28 0:51,40,28.9,8.05,0
ORD,2018/1/28 1:51,38,28,8.05,0
ORD,2018/1/28 2:51,37,28,5.75,0
ORD,2018/1/28 3:51,38,27,6.9,0
ORD,2018/1/28 4:51,37,26.1,6.9,0
ORD,2018/1/28 5:51,38,27,6.9,0
ORD,2018/1/28 6:51,34,26.1,4.6,0
ORD,2018/1/28 7:51,30.9,26.1,3.45,0
ORD,2018/1/28 8:51,33,26.1,4.6,0
ORD,2018/1/28 9:51,32,25,3.45,0
ORD,2018/1/28 10:51,30,25,3.45,0
ORD,2018/1/28 11:51,30.9,27,5.75,0
ORD,2018/1/28 12:51,32,28,9.2,0
ORD,2018/1/28 13:51,30.9,27,8.05,0
ORD,2018/1/28 14:51,34,28,4.6,0
ORD,2018/1/28 15:51,37,28,5.75,0
ORD,2018/1/28 16:51,39,28,5.75,0
ORD,2018/1/28 17:51,39,28,5.75,0
ORD,2018/1/28 18:51,39,28,9.2,0
ORD,2018/1/28 19:28,36,27,11.5,0
ORD,2018/1/28 19:51,35,26.1,12.65,0
ORD,2018/1/28 20:51,34,25,8.05,0
ORD,2018/1/28 21:51,34,25,9.2,0
ORD,2018/1/28 22:51,33,26.1,12.65,0
ORD,2018/1/28 23:12,33,26.1,12.65,0
ORD,2018/1/28 23:51,33,26.1,13.8,0
ORD,2018/1/29 0:51,32,26.1,13.8,0
ORD,2018/1/29 1:51,32,26.1,9.2,T
ORD,2018/1/29 2:51,32,25,11.5,T
ORD,2018/1/29 3:51,32,24.1,13.8,T
ORD,2018/1/29 4:51,30,24.1,14.95,T
ORD,2018/1/29 5:08,30,24.1,12.65,T
ORD,2018/1/29 5:49,30.2,24.8,11.5,0.25
ORD,2018/1/29 5:51,30,24.1,14.95,0.25
ORD,2018/1/29 6:51,28,21.9,16.1,T
ORD,2018/1/29 7:51,27,19.9,11.5,T
ORD,2018/1/29 8:51,27,21,11.5,0
ORD,2018/1/29 9:51,27,21,13.8,0
ORD,2018/1/29 10:51,27,19.9,17.25,0
ORD,2018/1/29 11:51,26.1,19.9,13.8,T
ORD,2018/1/29 12:51,25,18,16.1,T
ORD,2018/1/29 13:51,24.1,17.1,13.8,T
ORD,2018/1/29 14:51,24.1,15.1,14.95,T
ORD,2018/1/29 15:51,24.1,12.9,19.55,T
ORD,2018/1/29 16:51,24.1,12.9,16.1,T
ORD,2018/1/29 17:51,25,14,12.65,T
ORD,2018/1/29 18:07,25,14,17.25,T
ORD,2018/1/29 18:51,26.1,14,12.65,T
ORD,2018/1/29 19:51,26.1,12.9,12.65,T
ORD,2018/1/29 20:51,25,12,11.5,T
ORD,2018/1/29 21:51,25,12,10.35,T
ORD,2018/1/29 22:51,24.1,10.9,13.8,0
ORD,2018/1/29 23:51,21.9,10,10.35,0
ORD,2018/1/30 0:51,21,10,10.35,0
ORD,2018/1/30 1:47,19.4,8.6,12.65,0
ORD,2018/1/30 1:51,19.9,9,12.65,0
ORD,2018/1/30 2:51,19,9,4.6,0
ORD,2018/1/30 3:51,18,9,4.6,0
ORD,2018/1/30 4:51,18,9,5.75,0
ORD,2018/1/30 5:51,17.1,9,3.45,0
ORD,2018/1/30 6:51,17.1,9,0,0
ORD,2018/1/30 7:51,17.1,10,4.6,0
ORD,2018/1/30 8:51,16,10,4.6,0
ORD,2018/1/30 9:51,16,10,4.6,0
ORD,2018/1/30 10:51,16,9,5.75,0
ORD,2018/1/30 11:51,16,9,3.45,0
ORD,2018/1/30 12:51,15.1,8.1,4.6,0
ORD,2018/1/30 13:51,16,9,5.75,0
ORD,2018/1/30 14:51,19,9,0,0
ORD,2018/1/30 15:51,23,10,6.9,0
ORD,2018/1/30 16:51,25,9,9.2,0
ORD,2018/1/30 17:51,27,10,6.9,0
ORD,2018/1/30 18:51,28,10.9,6.9,0
ORD,2018/1/30 19:51,30,12,9.2,0
ORD,2018/1/30 20:51,28.9,12,11.5,0
ORD,2018/1/30 21:51,30,12.9,13.8,0
ORD,2018/1/30 22:51,30,14,17.25,0
ORD,2018/1/30 23:51,30,15.1,17.25,0
ORD,2018/1/31 0:51,30,16,14.95,0
ORD,2018/1/31 1:51,30,16,17.25,0
ORD,2018/1/31 2:51,30,17.1,20.7,0
ORD,2018/1/31 3:51,30,16,24.15,0
ORD,2018/1/31 4:51,30.9,17.1,23,0
ORD,2018/1/31 5:51,30.9,18,19.55,0
ORD,2018/1/31 6:51,30.9,18,20.7,0
ORD,2018/1/31 8:51,32,18,16.1,0
ORD,2018/1/31 9:51,32,18,16.1,0
ORD,2018/1/31 10:51,33,19,17.25,0
ORD,2018/1/31 11:51,32,19,14.95,0
ORD,2018/1/31 12:51,32,19,19.55,0
ORD,2018/1/31 13:51,33,19.9,18.4,0
ORD,2018/1/31 14:51,35,21,16.1,0
ORD,2018/1/31 15:51,39,21.9,21.85,0
ORD,2018/1/31 16:51,42,23,18.4,0
ORD,2018/1/31 17:51,41,25,17.25,0
ORD,2018/1/31 18:51,41,25,13.8,0
ORD,2018/1/31 19:51,41,26.1,11.5,0
ORD,2018/1/31 20:51,42,27,11.5,0
ORD,2018/1/31 21:51,41,28,10.35,0
ORD,2018/1/31 22:51,40,28,11.5,0
ORD,2018/1/31 23:51,39,28,8.05,0
ORD,2018/2/1 0:51,39,28,8.05,0
ORD,2018/2/1 1:51,38,28,6.9,0
ORD,2018/2/1 2:51,37,28,6.9,0
ORD,2018/2/1 3:51,37,27,8.05,0
ORD,2018/2/1 4:51,36,26.1,8.05,0
ORD,2018/2/1 5:51,35,25,10.35,0
ORD,2018/2/1 6:51,34,25,10.35,0
ORD,2018/2/1 7:51,33,21.9,8.05,0
ORD,2018/2/1 8:51,33,21.9,9.2,0
ORD,2018/2/1 9:51,33,23,11.5,0
ORD,2018/2/1 10:51,32,24.1,9.2,0
ORD,2018/2/1 11:51,30.9,24.1,14.95,0
ORD,2018/2/1 12:51,30,21,23,0
ORD,2018/2/1 13:51,24.1,6,18.4,0
ORD,2018/2/1 14:51,21,4,19.55,0
ORD,2018/2/1 15:51,18,0,20.7,0
ORD,2018/2/1 16:51,18,-4,20.7,0
ORD,2018/2/1 17:51,18,-4,17.25,0
ORD,2018/2/1 18:51,18,-3,14.95,0
ORD,2018/2/1 19:51,17.1,-3,16.1,0
ORD,2018/2/1 20:51,17.1,-3,16.1,0
ORD,2018/2/1 21:51,16,-5,18.4,0
ORD,2018/2/1 22:51,14,-5,16.1,0
ORD,2018/2/1 23:51,12.9,-6,18.4,0
ORD,2018/2/2 0:51,12.9,-6,12.65,0
ORD,2018/2/2 1:51,12,-6,13.8,0
ORD,2018/2/2 2:51,10.9,-6,13.8,0
ORD,2018/2/2 3:51,10.9,-7,16.1,0
ORD,2018/2/2 4:51,9,-8,19.55,0
ORD,2018/2/2 5:51,8.1,-8,13.8,0
ORD,2018/2/2 6:51,7,-8,14.95,0
ORD,2018/2/2 7:51,6,-8,10.35,0
ORD,2018/2/2 8:51,5,-7,11.5,0
ORD,2018/2/2 9:51,5,-7,10.35,0
ORD,2018/2/2 10:51,5,-7,6.9,0
ORD,2018/2/2 11:51,5,-6,10.35,0
ORD,2018/2/2 12:51,5,-6,10.35,0
ORD,2018/2/2 13:51,5,-5,11.5,0
ORD,2018/2/2 14:51,7,-5,8.05,0
ORD,2018/2/2 15:51,10.9,-5,10.35,0
ORD,2018/2/2 16:51,12.9,-5,11.5,0
ORD,2018/2/2 17:51,14,-5,8.05,0
ORD,2018/2/2 18:51,16,-5,9.2,0
ORD,2018/2/2 19:51,18,-5,8.05,0
ORD,2018/2/2 20:51,19,-5,10.35,0
ORD,2018/2/2 21:51,19,-4,10.35,0
ORD,2018/2/2 22:51,19,-3,11.5,0
ORD,2018/2/2 23:51,18,-0.9,8.05,0
ORD,2018/2/3 0:51,19,0,10.35,0
ORD,2018/2/3 1:51,19,0,10.35,0
ORD,2018/2/3 2:51,19.9,0,10.35,0
ORD,2018/2/3 3:51,19.9,1,11.5,0
ORD,2018/2/3 4:51,21,1.9,11.5,0
ORD,2018/2/3 5:51,21.9,3,10.35,0
ORD,2018/2/3 6:51,21.9,5,11.5,0
ORD,2018/2/3 7:51,21.9,8.1,9.2,0
ORD,2018/2/3 8:51,21.9,10,8.05,0
ORD,2018/2/3 9:51,21.9,9,8.05,0
ORD,2018/2/3 10:51,21.9,9,9.2,0
ORD,2018/2/3 11:51,23,9,10.35,0
ORD,2018/2/3 12:51,24.1,10,9.2,0
ORD,2018/2/3 13:51,25,10.9,9.2,0
ORD,2018/2/3 14:51,26.1,12,14.95,0
ORD,2018/2/3 15:51,28.9,12.9,13.8,0
ORD,2018/2/3 16:51,30.9,14,14.95,0
ORD,2018/2/3 17:51,33,14,13.8,0
ORD,2018/2/3 18:51,34,14,17.25,0
ORD,2018/2/3 19:51,36,14,17.25,0
ORD,2018/2/3 20:51,39,12.9,14.95,0
ORD,2018/2/3 21:51,40,12.9,14.95,0
ORD,2018/2/3 22:51,40,12.9,18.4,0
ORD,2018/2/3 23:51,39,12.9,23,0
ORD,2018/2/4 0:51,38,12,20.7,0
ORD,2018/2/4 1:39,36,18,23,T
ORD,2018/2/4 1:51,34,21.9,17.25,T
ORD,2018/2/4 2:06,32,25,23,T
ORD,2018/2/4 2:23,32,26.1,17.25,T
ORD,2018/2/4 2:37,30.9,27,11.5,T
ORD,2018/2/4 2:51,30.9,28,12.65,0.25
ORD,2018/2/4 3:00,30.9,28,12.65,0.25
ORD,2018/2/4 3:10,30.9,28,11.5,0.25
ORD,2018/2/4 3:21,30.9,28,10.35,0.51
ORD,2018/2/4 3:26,30.9,28,10.35,0.51
ORD,2018/2/4 3:46,30.2,28.4,12.65,0.51
ORD,2018/2/4 3:51,30.9,28,10.35,0.51
ORD,2018/2/4 4:30,30.9,27,9.2,T
ORD,2018/2/4 4:51,30.9,27,8.05,T
ORD,2018/2/4 5:51,30.9,26.1,9.2,0
ORD,2018/2/4 6:51,30.9,26.1,4.6,0
ORD,2018/2/4 7:51,33,24.1,4.6,0
ORD,2018/2/4 8:51,34,24.1,11.5,0
ORD,2018/2/4 9:51,33,26.1,6.9,0
ORD,2018/2/4 10:10,32,27,8.05,T
ORD,2018/2/4 10:21,32,27,5.75,T
ORD,2018/2/4 10:27,32,27,6.9,T
ORD,2018/2/4 10:31,32,27,5.75,0.25
ORD,2018/2/4 10:37,32,28,6.9,0.25
ORD,2018/2/4 10:51,30.9,28,10.35,0.51
ORD,2018/2/4 11:21,28.9,25,14.95,0.25
ORD,2018/2/4 11:33,28,24.1,11.5,0.25
ORD,2018/2/4 11:39,28,24.1,12.65,0.25
ORD,2018/2/4 11:51,28,24.1,13.8,0.25
